,cik,date,name,url
8165,1160791,2015-04-14,GOLD RESOURCE CORP,https://www.sec.gov/Archives/edgar/data/1160791/0001160791-15-000014.txt
8166,1429560,2015-05-21,TREVENA INC,https://www.sec.gov/Archives/edgar/data/1429560/0001104659-15-040000.txt
8167,865941,2015-05-27,CELADON GROUP INC,https://www.sec.gov/Archives/edgar/data/865941/0001008886-15-000148.txt
8168,1569994,2015-05-01,"Waterstone Financial, Inc.",https://www.sec.gov/Archives/edgar/data/1569994/0001569994-15-000028.txt
8169,720672,2015-06-08,STIFEL FINANCIAL CORP,https://www.sec.gov/Archives/edgar/data/720672/0001193125-15-215592.txt
8170,1512499,2015-05-04,Capitol Acquisition Corp. II,https://www.sec.gov/Archives/edgar/data/1512499/0001213900-15-003232.txt
8171,880432,2015-05-26,MISONIX INC,https://www.sec.gov/Archives/edgar/data/880432/0001144204-15-033415.txt
8172,38079,2015-05-11,SABINE OIL & GAS CORP,https://www.sec.gov/Archives/edgar/data/38079/0001104659-15-036829.txt
8173,1533526,2015-05-11,"GLOBAL BRASS & COPPER HOLDINGS, INC.",https://www.sec.gov/Archives/edgar/data/1533526/0001193125-15-180758.txt
8174,1023844,2015-05-13,NATIONAL HOLDINGS CORP,https://www.sec.gov/Archives/edgar/data/1023844/0001437749-15-009974.txt
8175,1553588,2015-04-24,"SFX Entertainment, INC",https://www.sec.gov/Archives/edgar/data/1553588/0001104659-15-030118.txt
8176,1092289,2015-04-17,TRANSATLANTIC PETROLEUM LTD.,https://www.sec.gov/Archives/edgar/data/1092289/0001564590-15-002644.txt
8177,1405495,2015-06-12,"InterDigital, Inc.",https://www.sec.gov/Archives/edgar/data/1405495/0001405495-15-000023.txt
8178,1512077,2015-05-06,Global Eagle Entertainment Inc.,https://www.sec.gov/Archives/edgar/data/1512077/0001144204-15-027994.txt
8179,1343979,2015-05-15,"CIRQUE ENERGY, INC.",https://www.sec.gov/Archives/edgar/data/1343979/0001144204-15-031555.txt
8180,1107421,2015-06-02,ZIOPHARM ONCOLOGY INC,https://www.sec.gov/Archives/edgar/data/1107421/0001193125-15-209796.txt
8181,1013272,2015-04-30,NORWOOD FINANCIAL CORP,https://www.sec.gov/Archives/edgar/data/1013272/0000946275-15-000057.txt
8182,1040799,2015-04-28,FOUR OAKS FINCORP INC,https://www.sec.gov/Archives/edgar/data/1040799/0001157523-15-001356.txt
8183,805676,2015-04-24,PARK NATIONAL CORP /OH/,https://www.sec.gov/Archives/edgar/data/805676/0000805676-15-000048.txt
8184,894405,2015-05-01,ARCBEST CORP /DE/,https://www.sec.gov/Archives/edgar/data/894405/0001104659-15-033105.txt
8185,912593,2015-04-02,SUN COMMUNITIES INC,https://www.sec.gov/Archives/edgar/data/912593/0000912593-15-000037.txt
8186,824410,2015-04-16,SANDY SPRING BANCORP INC,https://www.sec.gov/Archives/edgar/data/824410/0001144204-15-023191.txt
8187,890821,2015-06-01,"AMERI Holdings, Inc.",https://www.sec.gov/Archives/edgar/data/890821/0000921895-15-001521.txt
8188,920148,2015-06-01,LABORATORY CORP OF AMERICA HOLDINGS,https://www.sec.gov/Archives/edgar/data/920148/0000920148-15-000078.txt
8189,1552890,2015-05-08,JAVELIN MORTGAGE INVESTMENT CORP.,https://www.sec.gov/Archives/edgar/data/1552890/0001552890-15-000052.txt
8190,1302946,2015-06-22,TWO RIVERS WATER & FARMING Co,https://www.sec.gov/Archives/edgar/data/1302946/0001302946-15-000050.txt
8191,106640,2015-04-21,WHIRLPOOL CORP /DE/,https://www.sec.gov/Archives/edgar/data/106640/0001193125-15-140262.txt
8192,1080014,2015-04-27,THERAVANCE INC,https://www.sec.gov/Archives/edgar/data/1080014/0001104659-15-030236.txt
8193,46195,2015-06-26,BANK OF HAWAII CORP,https://www.sec.gov/Archives/edgar/data/46195/0000046195-15-000057.txt
8194,1492426,2015-04-22,Horizon Pharma plc,https://www.sec.gov/Archives/edgar/data/1492426/0001193125-15-142122.txt
8195,1471781,2015-04-24,Gopher Protocol Inc.,https://www.sec.gov/Archives/edgar/data/1471781/0001615774-15-000814.txt
8196,1556179,2015-04-14,"RMR Industrials, Inc.",https://www.sec.gov/Archives/edgar/data/1556179/0001144204-15-022723.txt
8197,1358483,2015-06-02,"Everyday Health, Inc.",https://www.sec.gov/Archives/edgar/data/1358483/0000930413-15-002707.txt
8198,922359,2015-06-24,FERRELLGAS L P,https://www.sec.gov/Archives/edgar/data/922359/0001104659-15-047354.txt
8199,922358,2015-06-08,FERRELLGAS PARTNERS L P,https://www.sec.gov/Archives/edgar/data/922358/0001104659-15-043977.txt
8200,1498710,2015-09-10,"Spirit Airlines, Inc.",https://www.sec.gov/Archives/edgar/data/1498710/0001498710-15-000144.txt
8201,1142417,2015-07-14,NEXSTAR BROADCASTING GROUP INC,https://www.sec.gov/Archives/edgar/data/1142417/0001142417-15-000020.txt
8202,1376755,2015-09-09,"LATITUDE 360, INC.",https://www.sec.gov/Archives/edgar/data/1376755/0001633871-15-000103.txt
8203,1534254,2015-07-17,CION Investment Corp,https://www.sec.gov/Archives/edgar/data/1534254/0001534254-15-000083.txt
8204,1403708,2015-08-18,Evoke Pharma Inc,https://www.sec.gov/Archives/edgar/data/1403708/0001564590-15-007469.txt
8205,716605,2015-08-11,PENNS WOODS BANCORP INC,https://www.sec.gov/Archives/edgar/data/716605/0000716605-15-000019.txt
8206,1520358,2015-09-08,"MamaMancini's Holdings, Inc.",https://www.sec.gov/Archives/edgar/data/1520358/0001493152-15-004230.txt
8207,319655,2015-09-30,SAN JUAN BASIN ROYALTY TRUST,https://www.sec.gov/Archives/edgar/data/319655/0001193125-15-334000.txt
8208,225211,2015-07-30,"One Horizon Group, Inc.",https://www.sec.gov/Archives/edgar/data/225211/0001354488-15-003494.txt
8209,1626199,2015-08-03,"Nivalis Therapeutics, Inc.",https://www.sec.gov/Archives/edgar/data/1626199/0001410578-15-000410.txt
8210,68622,2015-09-21,QWEST CORP,https://www.sec.gov/Archives/edgar/data/68622/0001193125-15-324287.txt
8211,855654,2015-07-31,IMMUNOGEN INC,https://www.sec.gov/Archives/edgar/data/855654/0001104659-15-055005.txt
8212,1144519,2015-07-30,Bunge LTD,https://www.sec.gov/Archives/edgar/data/1144519/0001104659-15-054651.txt
8213,899460,2015-08-18,MANNKIND CORP,https://www.sec.gov/Archives/edgar/data/899460/0001193125-15-294642.txt
8214,941548,2015-08-26,CAMERON INTERNATIONAL CORP,https://www.sec.gov/Archives/edgar/data/941548/0000950157-15-001033.txt
8215,1514743,2015-09-09,"IF Bancorp, Inc.",https://www.sec.gov/Archives/edgar/data/1514743/0000943374-15-000487.txt
8216,1554300,2015-08-06,"CHINA ENERGY TECHNOLOGY CORP., LTD.",https://www.sec.gov/Archives/edgar/data/1554300/0001213900-15-005756.txt
8217,1576169,2015-08-03,"Benefitfocus,Inc.",https://www.sec.gov/Archives/edgar/data/1576169/0001193125-15-274925.txt
8218,90185,2015-07-22,SIGMA ALDRICH CORP,https://www.sec.gov/Archives/edgar/data/90185/0001193125-15-259853.txt
8219,1316898,2015-07-13,"JAMBA, INC.",https://www.sec.gov/Archives/edgar/data/1316898/0001144204-15-042267.txt
8220,864240,2015-09-09,SYPRIS SOLUTIONS INC,https://www.sec.gov/Archives/edgar/data/864240/0001437749-15-017023.txt
8221,43350,2015-08-11,Gas Natural Inc.,https://www.sec.gov/Archives/edgar/data/43350/0001144204-15-048099.txt
8222,1210708,2015-08-13,"Hudson Global, Inc.",https://www.sec.gov/Archives/edgar/data/1210708/0001144204-15-048998.txt
8223,1128281,2015-07-06,"Saker Aviation Services, Inc.",https://www.sec.gov/Archives/edgar/data/1128281/0001193125-15-245569.txt
8224,1750,2015-07-14,AAR CORP,https://www.sec.gov/Archives/edgar/data/1750/0001104659-15-050910.txt
8225,76282,2015-07-07,PARK OHIO HOLDINGS CORP,https://www.sec.gov/Archives/edgar/data/76282/0000076282-15-000087.txt
8226,814585,2015-08-13,MBIA INC,https://www.sec.gov/Archives/edgar/data/814585/0001157523-15-002904.txt
8227,1617798,2015-08-07,"PennTex Midstream Partners, LP",https://www.sec.gov/Archives/edgar/data/1617798/0001617798-15-000012.txt
8228,1159154,2015-09-28,REPUBLIC AIRWAYS HOLDINGS INC,https://www.sec.gov/Archives/edgar/data/1159154/0001159154-15-000121.txt
8229,1623032,2015-07-27,EKLIPS CORP,https://www.sec.gov/Archives/edgar/data/1623032/0001623032-15-000013.txt
8230,1416876,2015-08-06,"First Choice Healthcare Solutions, Inc.",https://www.sec.gov/Archives/edgar/data/1416876/0001144204-15-046869.txt
8231,1337553,2015-09-16,AERIE PHARMACEUTICALS INC,https://www.sec.gov/Archives/edgar/data/1337553/0001193125-15-321392.txt
8232,1009759,2015-08-06,CAPSTONE TURBINE Corp,https://www.sec.gov/Archives/edgar/data/1009759/0001171843-15-004445.txt
8233,1140096,2015-08-18,WORLD FINANCIAL NETWORK CREDIT CARD MASTER TRUST,https://www.sec.gov/Archives/edgar/data/1140096/0001101215-15-000185.txt
8234,1468328,2015-08-03,Addus HomeCare Corp,https://www.sec.gov/Archives/edgar/data/1468328/0001193125-15-274864.txt
8235,1348259,2015-07-28,VALIDUS HOLDINGS LTD,https://www.sec.gov/Archives/edgar/data/1348259/0001348259-15-000135.txt
8236,816956,2015-08-25,CONMED CORP,https://www.sec.gov/Archives/edgar/data/816956/0001174947-15-001390.txt
8237,28412,2015-09-14,COMERICA INC /NEW/,https://www.sec.gov/Archives/edgar/data/28412/0000028412-15-000117.txt
8238,47111,2015-08-25,HERSHEY CO,https://www.sec.gov/Archives/edgar/data/47111/0001193125-15-301828.txt
8239,1433660,2015-09-03,John Bean Technologies CORP,https://www.sec.gov/Archives/edgar/data/1433660/0001437749-15-016831.txt
8240,1512499,2015-07-08,"LINDBLAD EXPEDITIONS HOLDINGS, INC.",https://www.sec.gov/Archives/edgar/data/1512499/0001213900-15-005042.txt
8241,1338749,2015-09-02,POTLATCH CORP,https://www.sec.gov/Archives/edgar/data/1338749/0001338749-15-000056.txt
8242,43920,2015-09-10,GREIF INC,https://www.sec.gov/Archives/edgar/data/43920/0001193125-15-317286.txt
8243,1422109,2015-09-08,"Blue Earth, Inc.",https://www.sec.gov/Archives/edgar/data/1422109/0001393905-15-000450.txt
8244,933738,2015-08-27,ENGLOBAL CORP,https://www.sec.gov/Archives/edgar/data/933738/0001171843-15-004910.txt
8245,1635261,2015-09-25,MSB FINANCIAL CORP,https://www.sec.gov/Archives/edgar/data/1635261/0000946275-15-000173.txt
8246,1350102,2015-09-28,"Ascent Solar Technologies, Inc.",https://www.sec.gov/Archives/edgar/data/1350102/0001350102-15-000084.txt
8247,1145255,2015-09-25,HENNESSY ADVISORS INC,https://www.sec.gov/Archives/edgar/data/1145255/0000897069-15-000476.txt
8248,1616862,2015-08-17,Axalta Coating Systems Ltd.,https://www.sec.gov/Archives/edgar/data/1616862/0001193125-15-292853.txt
8249,1590584,2015-07-31,Civeo Corp,https://www.sec.gov/Archives/edgar/data/1590584/0001171843-15-004233.txt
8250,1024305,2015-07-09,COTY INC.,https://www.sec.gov/Archives/edgar/data/1024305/0001024305-15-000047.txt
8251,1347022,2015-08-14,POSITIVEID Corp,https://www.sec.gov/Archives/edgar/data/1347022/0001144204-15-049836.txt
8252,1110647,2015-08-04,"OCLARO, INC.",https://www.sec.gov/Archives/edgar/data/1110647/0001628280-15-006031.txt
8253,1107421,2015-08-21,ZIOPHARM ONCOLOGY INC,https://www.sec.gov/Archives/edgar/data/1107421/0001193125-15-298126.txt
8254,1591698,2015-08-13,Paylocity Holding Corp,https://www.sec.gov/Archives/edgar/data/1591698/0001104659-15-059565.txt
8255,1346655,2015-07-22,"CMG HOLDINGS GROUP, INC.",https://www.sec.gov/Archives/edgar/data/1346655/0001213900-15-005319.txt
8256,1606698,2015-08-27,Alpine 4 Technologies Ltd.,https://www.sec.gov/Archives/edgar/data/1606698/0001096906-15-000973.txt
8257,895051,2015-09-22,"CASI Pharmaceuticals, Inc.",https://www.sec.gov/Archives/edgar/data/895051/0001144204-15-055948.txt
8258,1444598,2015-07-28,Emdeon Inc.,https://www.sec.gov/Archives/edgar/data/1444598/0001193125-15-264889.txt
8259,839470,2015-08-06,URANIUM RESOURCES INC /DE/,https://www.sec.gov/Archives/edgar/data/839470/0001104659-15-057274.txt
8260,1579241,2015-09-16,Allegion plc,https://www.sec.gov/Archives/edgar/data/1579241/0001193125-15-321427.txt
8261,1410428,2015-08-21,Vringo Inc,https://www.sec.gov/Archives/edgar/data/1410428/0001144204-15-051343.txt
8262,1097149,2015-07-24,ALIGN TECHNOLOGY INC,https://www.sec.gov/Archives/edgar/data/1097149/0001097149-15-000021.txt
8263,1035092,2015-08-11,SHORE BANCSHARES INC,https://www.sec.gov/Archives/edgar/data/1035092/0001144204-15-048126.txt
8264,80661,2015-08-14,PROGRESSIVE CORP/OH/,https://www.sec.gov/Archives/edgar/data/80661/0000080661-15-000044.txt
8265,886136,2015-08-18,SAGA COMMUNICATIONS INC,https://www.sec.gov/Archives/edgar/data/886136/0001144204-15-050475.txt
8266,1403161,2015-07-23,VISA INC.,https://www.sec.gov/Archives/edgar/data/1403161/0001193125-15-261161.txt
8267,1610793,2015-08-12,"State National Companies, Inc.",https://www.sec.gov/Archives/edgar/data/1610793/0001104659-15-059094.txt
8268,1410636,2015-08-10,"American Water Works Company, Inc.",https://www.sec.gov/Archives/edgar/data/1410636/0001193125-15-284015.txt
8269,1158463,2015-07-28,JETBLUE AIRWAYS CORP,https://www.sec.gov/Archives/edgar/data/1158463/0001158463-15-000051.txt
8270,1478121,2015-09-15,Pfenex Inc.,https://www.sec.gov/Archives/edgar/data/1478121/0001193125-15-320041.txt
8271,913142,2015-08-17,BELDEN INC.,https://www.sec.gov/Archives/edgar/data/913142/0001193125-15-293357.txt
8272,1338042,2015-09-23,"Aegerion Pharmaceuticals, Inc.",https://www.sec.gov/Archives/edgar/data/1338042/0001193125-15-326402.txt
8273,216085,2015-07-30,HAVERTY FURNITURE COMPANIES INC,https://www.sec.gov/Archives/edgar/data/216085/0000216085-15-000025.txt
8274,1547996,2015-09-16,"Medbox, Inc.",https://www.sec.gov/Archives/edgar/data/1547996/0001193125-15-321440.txt
8275,816284,2015-07-17,CELGENE CORP /DE/,https://www.sec.gov/Archives/edgar/data/816284/0001571049-15-005687.txt
8276,39911,2015-08-10,GAP INC,https://www.sec.gov/Archives/edgar/data/39911/0000039911-15-000174.txt
8277,1488419,2015-09-02,"Sino Agro Food, Inc.",https://www.sec.gov/Archives/edgar/data/1488419/0001144204-15-053435.txt
8278,1273931,2015-07-31,MONEYGRAM INTERNATIONAL INC,https://www.sec.gov/Archives/edgar/data/1273931/0001193125-15-273015.txt
8279,854775,2015-07-16,DIGI INTERNATIONAL INC,https://www.sec.gov/Archives/edgar/data/854775/0001299933-15-001103.txt
8280,1037676,2015-07-30,ARCH COAL INC,https://www.sec.gov/Archives/edgar/data/1037676/0001104659-15-054657.txt
8281,1514183,2015-07-24,"Point Capital, Inc.",https://www.sec.gov/Archives/edgar/data/1514183/0001213900-15-005409.txt
8282,912061,2015-07-14,NATURAL HEALTH TRENDS CORP,https://www.sec.gov/Archives/edgar/data/912061/0001437749-15-013542.txt
8283,1399406,2015-09-18,ML Transtrend DTP Enhanced FuturesAccess LLC,https://www.sec.gov/Archives/edgar/data/1399406/0001104659-15-065946.txt
8284,1495240,2015-08-04,GLADSTONE LAND Corp,https://www.sec.gov/Archives/edgar/data/1495240/0001171843-15-004315.txt
8285,1302946,2015-08-26,TWO RIVERS WATER & FARMING Co,https://www.sec.gov/Archives/edgar/data/1302946/0001302946-15-000063.txt
8286,67716,2015-07-02,MDU RESOURCES GROUP INC,https://www.sec.gov/Archives/edgar/data/67716/0000067716-15-000080.txt
8287,1530950,2015-08-05,"Post Holdings, Inc.",https://www.sec.gov/Archives/edgar/data/1530950/0001530950-15-000170.txt
8288,799698,2015-07-21,CYTRX CORP,https://www.sec.gov/Archives/edgar/data/799698/0001193125-15-258563.txt
8289,777491,2015-07-02,CH2M HILL COMPANIES LTD,https://www.sec.gov/Archives/edgar/data/777491/0001104659-15-049601.txt
8290,1269190,2015-07-01,EMERGING CTA PORTFOLIO LP,https://www.sec.gov/Archives/edgar/data/1269190/0000899140-15-000530.txt
8291,1011006,2015-07-17,YAHOO INC,https://www.sec.gov/Archives/edgar/data/1011006/0001193125-15-256092.txt
8292,40554,2015-09-21,GENERAL ELECTRIC CAPITAL CORP,https://www.sec.gov/Archives/edgar/data/40554/0000909518-15-000281.txt
8293,55387,2015-07-01,KENTUCKY UTILITIES CO,https://www.sec.gov/Archives/edgar/data/55387/0000922224-15-000059.txt
8294,27879,2015-09-01,DELMARVA POWER & LIGHT CO /DE/,https://www.sec.gov/Archives/edgar/data/27879/0001135971-15-000023.txt
8295,1340786,2015-09-01,"Fuel Systems Solutions, Inc.",https://www.sec.gov/Archives/edgar/data/1340786/0001193125-15-308891.txt
8296,1568319,2015-09-16,Voltari Corp,https://www.sec.gov/Archives/edgar/data/1568319/0001193125-15-321501.txt
8297,1567892,2015-07-29,Mallinckrodt plc,https://www.sec.gov/Archives/edgar/data/1567892/0001299933-15-001169.txt
8298,1276187,2015-07-17,"Energy Transfer Equity, L.P.",https://www.sec.gov/Archives/edgar/data/1276187/0001193125-15-255178.txt
8299,1635581,2015-07-14,8point3 Energy Partners LP,https://www.sec.gov/Archives/edgar/data/1635581/0001193125-15-251886.txt
8300,1141197,2015-10-13,PEDEVCO CORP,https://www.sec.gov/Archives/edgar/data/1141197/0001214782-15-000173.txt
8301,1437479,2015-10-22,ENB Financial Corp,https://www.sec.gov/Archives/edgar/data/1437479/0001174947-15-001537.txt
8302,878927,2015-12-01,OLD DOMINION FREIGHT LINE INC/VA,https://www.sec.gov/Archives/edgar/data/878927/0000878927-15-000046.txt
8303,56978,2015-10-09,KULICKE & SOFFA INDUSTRIES INC,https://www.sec.gov/Archives/edgar/data/56978/0000056978-15-000119.txt
8304,1179929,2015-10-29,MOLINA HEALTHCARE INC,https://www.sec.gov/Archives/edgar/data/1179929/0001157523-15-003560.txt
8305,719220,2015-11-02,S&T BANCORP INC,https://www.sec.gov/Archives/edgar/data/719220/0001193125-15-361738.txt
8306,1065696,2015-12-18,LKQ CORP,https://www.sec.gov/Archives/edgar/data/1065696/0001065696-15-000066.txt
8307,1605780,2015-12-03,QUINTEC CORP,https://www.sec.gov/Archives/edgar/data/1605780/0001640334-15-000399.txt
8308,101390,2015-11-24,UNITED MORTGAGE TRUST,https://www.sec.gov/Archives/edgar/data/101390/0001144204-15-067829.txt
8309,1409446,2015-12-18,Nate's Food Co.,https://www.sec.gov/Archives/edgar/data/1409446/0001640334-15-000461.txt
8310,1408278,2015-12-23,"Synacor, Inc.",https://www.sec.gov/Archives/edgar/data/1408278/0001193125-15-412849.txt
8311,1507934,2015-12-21,Starz,https://www.sec.gov/Archives/edgar/data/1507934/0001104659-15-085983.txt
8312,69733,2015-12-23,NATHANS FAMOUS INC,https://www.sec.gov/Archives/edgar/data/69733/0000921895-15-002852.txt
8313,714310,2015-11-10,VALLEY NATIONAL BANCORP,https://www.sec.gov/Archives/edgar/data/714310/0000714310-15-000160.txt
8314,1073429,2015-11-19,US CONCRETE INC,https://www.sec.gov/Archives/edgar/data/1073429/0001073429-15-000251.txt
8315,1293310,2015-12-31,KALOBIOS PHARMACEUTICALS INC,https://www.sec.gov/Archives/edgar/data/1293310/0001144204-15-073556.txt
8316,1570585,2015-12-29,Liberty Global plc,https://www.sec.gov/Archives/edgar/data/1570585/0001570585-15-000316.txt
8317,826154,2015-12-01,ORRSTOWN FINANCIAL SERVICES INC,https://www.sec.gov/Archives/edgar/data/826154/0000826154-15-000072.txt
8318,1579010,2015-11-04,"HISPANICA INTERNATIONAL DELIGHTS OF AMERICA, INC.",https://www.sec.gov/Archives/edgar/data/1579010/0001017386-15-000290.txt
8319,1046257,2015-10-29,Ingredion Inc,https://www.sec.gov/Archives/edgar/data/1046257/0001104659-15-073859.txt
8320,1388430,2015-10-27,"CAI International, Inc.",https://www.sec.gov/Archives/edgar/data/1388430/0001157523-15-003453.txt
8321,1168325,2015-11-09,FONU2 Inc.,https://www.sec.gov/Archives/edgar/data/1168325/0001213900-15-008350.txt
8322,1493225,2015-11-02,"Northfield Bancorp, Inc.",https://www.sec.gov/Archives/edgar/data/1493225/0001493225-15-000101.txt
8323,47217,2015-11-24,HP INC,https://www.sec.gov/Archives/edgar/data/47217/0000047217-15-000058.txt
8324,855612,2015-10-20,ZIX CORP,https://www.sec.gov/Archives/edgar/data/855612/0001193125-15-348235.txt
8325,1346022,2015-10-23,Enertopia Corp.,https://www.sec.gov/Archives/edgar/data/1346022/0001062993-15-005560.txt
8326,1535929,2015-10-26,"Voya Financial, Inc.",https://www.sec.gov/Archives/edgar/data/1535929/0001193125-15-353401.txt
8327,772406,2015-10-28,CIRRUS LOGIC INC,https://www.sec.gov/Archives/edgar/data/772406/0001157523-15-003498.txt
8328,867773,2015-10-28,SUNPOWER CORP,https://www.sec.gov/Archives/edgar/data/867773/0000867773-15-000071.txt
8329,65433,2015-11-06,MEXICO FUND INC,https://www.sec.gov/Archives/edgar/data/65433/0000945621-15-000302.txt
8330,1102358,2015-11-24,BLASTGARD INTERNATIONAL INC,https://www.sec.gov/Archives/edgar/data/1102358/0001552781-15-001061.txt
8331,1536256,2015-12-04,First Capital Real Estate Trust Inc,https://www.sec.gov/Archives/edgar/data/1536256/0001387131-15-003543.txt
8332,1650132,2015-10-27,"Four Corners Property Trust, Inc.",https://www.sec.gov/Archives/edgar/data/1650132/0001650132-15-000026.txt
8333,1308711,2015-12-16,"Behringer Harvard Opportunity REIT I, Inc.",https://www.sec.gov/Archives/edgar/data/1308711/0001104659-15-085221.txt
8334,1350381,2015-12-16,INNERWORKINGS INC,https://www.sec.gov/Archives/edgar/data/1350381/0001628280-15-009510.txt
8335,1169987,2015-10-27,"HTG MOLECULAR DIAGNOSTICS, INC",https://www.sec.gov/Archives/edgar/data/1169987/0001193125-15-354754.txt
8336,1265572,2015-11-02,KONA GRILL INC,https://www.sec.gov/Archives/edgar/data/1265572/0001437749-15-019358.txt
8337,1282543,2015-10-15,AFFIRMATIVE INSURANCE HOLDINGS INC,https://www.sec.gov/Archives/edgar/data/1282543/0001564590-15-008409.txt
8338,1622194,2015-11-05,"Easterly Government Properties, Inc.",https://www.sec.gov/Archives/edgar/data/1622194/0001193125-15-367178.txt
8339,1331754,2015-12-21,Federal Home Loan Bank of Indianapolis,https://www.sec.gov/Archives/edgar/data/1331754/0001331754-15-000224.txt
8340,1495240,2015-12-15,GLADSTONE LAND Corp,https://www.sec.gov/Archives/edgar/data/1495240/0001193125-15-403772.txt
8341,319654,2015-12-18,PERMIAN BASIN ROYALTY TRUST,https://www.sec.gov/Archives/edgar/data/319654/0001193125-15-407606.txt
8342,1476963,2015-10-30,"HEAT BIOLOGICS, INC.",https://www.sec.gov/Archives/edgar/data/1476963/0001553350-15-001128.txt
8343,1013606,2015-10-29,ENDOLOGIX INC /DE/,https://www.sec.gov/Archives/edgar/data/1013606/0001193125-15-358199.txt
8344,1377789,2015-10-02,"AVIAT NETWORKS, INC.",https://www.sec.gov/Archives/edgar/data/1377789/0001377789-15-000082.txt
8345,819220,2015-11-12,MULTI COLOR Corp,https://www.sec.gov/Archives/edgar/data/819220/0001193125-15-374772.txt
8346,1648903,2015-12-30,Litera Group Inc,https://www.sec.gov/Archives/edgar/data/1648903/0001477932-15-007815.txt
8347,1555280,2015-11-03,Zoetis Inc.,https://www.sec.gov/Archives/edgar/data/1555280/0001555280-15-000243.txt
8348,1356576,2015-10-28,SUPERNUS PHARMACEUTICALS INC,https://www.sec.gov/Archives/edgar/data/1356576/0001104659-15-073201.txt
8349,870753,2015-11-04,NUMEREX CORP /PA/,https://www.sec.gov/Archives/edgar/data/870753/0000870753-15-000030.txt
8350,1300485,2015-10-26,"CubeSmart, L.P.",https://www.sec.gov/Archives/edgar/data/1300485/0001104659-15-072767.txt
8351,1428040,2015-11-04,Polaris Futures Fund L.P.,https://www.sec.gov/Archives/edgar/data/1428040/0001193125-15-366053.txt
8352,1486159,2015-11-03,Oasis Petroleum Inc.,https://www.sec.gov/Archives/edgar/data/1486159/0001486159-15-000060.txt
8353,1423824,2015-11-05,ALDER BIOPHARMACEUTICALS INC,https://www.sec.gov/Archives/edgar/data/1423824/0001564590-15-009650.txt
8354,727634,2015-12-18,iSign Solutions Inc.,https://www.sec.gov/Archives/edgar/data/727634/0000727634-15-000030.txt
8355,1329842,2015-11-13,Federal Home Loan Bank of New York,https://www.sec.gov/Archives/edgar/data/1329842/0001299933-15-001665.txt
8356,804212,2015-11-17,AIRGAS INC,https://www.sec.gov/Archives/edgar/data/804212/0001193125-15-379879.txt
8357,1617898,2015-11-12,KLX Inc.,https://www.sec.gov/Archives/edgar/data/1617898/0001104659-15-078350.txt
8358,1372807,2015-12-16,"KCAP Financial, Inc.",https://www.sec.gov/Archives/edgar/data/1372807/0001144204-15-071331.txt
8359,1286131,2015-11-19,STONEMOR PARTNERS LP,https://www.sec.gov/Archives/edgar/data/1286131/0001193125-15-382199.txt
8360,1326380,2015-11-23,GameStop Corp.,https://www.sec.gov/Archives/edgar/data/1326380/0001326380-15-000223.txt
8361,1528098,2015-12-08,"Saleen Automotive, Inc.",https://www.sec.gov/Archives/edgar/data/1528098/0001493152-15-006128.txt
8362,1109357,2015-11-09,EXELON CORP,https://www.sec.gov/Archives/edgar/data/1109357/0001193125-15-370595.txt
8363,1562151,2015-11-17,"Crimson Wine Group, Ltd",https://www.sec.gov/Archives/edgar/data/1562151/0001562151-15-000087.txt
8364,1621443,2015-11-12,"Zynerba Pharmaceuticals, Inc.",https://www.sec.gov/Archives/edgar/data/1621443/0001104659-15-078176.txt
8365,936468,2015-10-13,LOCKHEED MARTIN CORP,https://www.sec.gov/Archives/edgar/data/936468/0001193125-15-341950.txt
8366,1077370,2015-10-26,"Prism Technologies Group, Inc.",https://www.sec.gov/Archives/edgar/data/1077370/0001437749-15-018805.txt
8367,1080056,2015-12-22,"THESTREET, INC.",https://www.sec.gov/Archives/edgar/data/1080056/0001615774-15-003696.txt
8368,1141240,2015-10-05,LIQUIDMETAL TECHNOLOGIES INC,https://www.sec.gov/Archives/edgar/data/1141240/0001437749-15-018045.txt
8369,1652044,2015-11-19,Alphabet Inc.,https://www.sec.gov/Archives/edgar/data/1652044/0001652044-15-000007.txt
8370,1606757,2015-11-05,"Kimball Electronics, Inc.",https://www.sec.gov/Archives/edgar/data/1606757/0001606757-15-000033.txt
8371,38009,2015-10-27,FORD MOTOR CREDIT CO LLC,https://www.sec.gov/Archives/edgar/data/38009/0000038009-15-000174.txt
8372,799233,2015-10-29,HEARTLAND EXPRESS INC,https://www.sec.gov/Archives/edgar/data/799233/0000799233-15-000044.txt
8373,1641991,2015-10-26,"SPX FLOW, Inc.",https://www.sec.gov/Archives/edgar/data/1641991/0001104659-15-072528.txt
8374,40554,2015-10-05,GENERAL ELECTRIC CAPITAL CORP,https://www.sec.gov/Archives/edgar/data/40554/0000909518-15-000296.txt
8375,1326771,2015-10-20,Federal Home Loan Bank of Cincinnati,https://www.sec.gov/Archives/edgar/data/1326771/0001299933-15-001505.txt
8376,1530766,2015-11-12,"BioSig Technologies, Inc.",https://www.sec.gov/Archives/edgar/data/1530766/0001185185-15-002920.txt
8377,827052,2015-10-27,EDISON INTERNATIONAL,https://www.sec.gov/Archives/edgar/data/827052/0000827052-15-000179.txt
8378,1038205,2015-10-19,BANK OF THE OZARKS INC,https://www.sec.gov/Archives/edgar/data/1038205/0001193125-15-347130.txt
